datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
6/11/2011 19:00,2,0,0,1,28.7,32.575,65,12.998,97,167,264
6/11/2011 20:00,2,0,0,1,27.88,31.82,74,16.9979,95,180,275
6/11/2011 21:00,2,0,0,1,27.06,31.06,74,15.0013,76,144,220
6/11/2011 22:00,2,0,0,1,27.06,30.305,78,15.0013,53,137,190
6/11/2011 23:00,2,0,0,1,27.06,31.06,74,7.0015,24,107,131
6/12/2011 0:00,2,0,0,1,27.06,30.305,78,15.0013,19,100,119
6/12/2011 1:00,2,0,0,1,26.24,28.79,83,7.0015,19,74,93
6/12/2011 2:00,2,0,0,1,26.24,28.79,89,16.9979,9,57,66
6/12/2011 3:00,2,0,0,1,26.24,28.79,89,19.0012,8,20,28
6/12/2011 4:00,2,0,0,1,25.42,28.03,88,11.0014,8,6,14
6/12/2011 5:00,2,0,0,1,25.42,28.03,88,15.0013,5,5,10
6/12/2011 6:00,2,0,0,1,25.42,28.03,88,7.0015,5,9,14
6/12/2011 7:00,2,0,0,1,26.24,29.545,78,7.0015,7,27,34
6/12/2011 8:00,2,0,0,1,28.7,33.335,74,0,28,64,92
6/12/2011 9:00,2,0,0,1,29.52,34.09,66,0,75,107,182
6/12/2011 10:00,2,0,0,1,31.16,35.605,58,6.0032,120,191,311
6/12/2011 11:00,2,0,0,1,31.98,36.365,55,7.0015,131,236,367
6/12/2011 12:00,2,0,0,1,33.62,37.88,46,0,176,244,420
6/12/2011 13:00,2,0,0,1,31.98,37.12,59,19.0012,109,264,373
6/12/2011 14:00,2,0,0,1,33.62,39.395,56,16.9979,96,219,315
6/12/2011 15:00,2,0,0,1,32.8,38.635,59,19.9995,142,218,360
6/12/2011 16:00,2,0,0,3,27.88,31.82,83,19.0012,115,235,350
6/12/2011 17:00,2,0,0,3,27.88,31.82,83,19.0012,94,158,252
6/12/2011 18:00,2,0,0,1,28.7,33.335,74,11.0014,69,187,256
6/12/2011 19:00,2,0,0,1,28.7,33.335,74,7.0015,67,156,223
6/12/2011 20:00,2,0,0,1,27.06,30.305,83,11.0014,62,144,206
6/12/2011 21:00,2,0,0,1,27.06,30.305,83,7.0015,39,101,140
6/12/2011 22:00,2,0,0,1,26.24,28.79,83,8.9981,31,97,128
6/12/2011 23:00,2,0,0,1,26.24,29.545,78,12.998,33,74,107
6/13/2011 0:00,2,0,1,1,26.24,29.545,78,8.9981,8,20,28
6/13/2011 1:00,2,0,1,1,26.24,30.305,73,15.0013,6,10,16
6/13/2011 2:00,2,0,1,1,25.42,29.545,73,19.0012,2,8,10
6/13/2011 3:00,2,0,1,1,24.6,30.305,60,32.9975,1,6,7
6/13/2011 4:00,2,0,1,1,22.96,26.515,64,19.9995,1,3,4
6/13/2011 5:00,2,0,1,1,22.14,25.76,64,26.0027,2,27,29
6/13/2011 6:00,2,0,1,1,22.14,25.76,64,27.9993,7,98,105
6/13/2011 7:00,2,0,1,1,22.96,26.515,56,23.9994,26,302,328
6/13/2011 8:00,2,0,1,1,23.78,27.275,49,30.0026,44,432,476
6/13/2011 9:00,2,0,1,1,25.42,31.06,46,23.9994,35,189,224
6/13/2011 10:00,2,0,1,1,26.24,31.06,41,22.0028,38,80,118
6/13/2011 11:00,2,0,1,1,27.06,31.06,41,19.9995,53,106,159
6/13/2011 12:00,2,0,1,1,27.06,31.06,41,19.0012,35,161,196
6/13/2011 13:00,2,0,1,1,28.7,31.82,37,0,53,174,227
6/13/2011 14:00,2,0,1,1,28.7,31.82,34,16.9979,55,145,200
6/13/2011 15:00,2,0,1,1,28.7,31.82,37,30.0026,58,127,185
6/13/2011 16:00,2,0,1,1,28.7,31.82,37,27.9993,64,262,326
6/13/2011 17:00,2,0,1,1,28.7,31.82,39,22.0028,72,529,601
6/13/2011 18:00,2,0,1,1,28.7,31.82,37,23.9994,76,510,586
6/13/2011 19:00,2,0,1,1,27.06,31.06,39,19.0012,75,348,423
6/13/2011 20:00,2,0,1,1,26.24,31.06,44,16.9979,78,253,331
6/13/2011 21:00,2,0,1,1,26.24,31.06,41,16.9979,40,178,218
6/13/2011 22:00,2,0,1,1,25.42,31.06,46,15.0013,20,114,134
6/13/2011 23:00,2,0,1,1,25.42,31.06,46,12.998,14,75,89
6/14/2011 0:00,2,0,1,1,24.6,31.06,49,12.998,13,18,31
6/14/2011 1:00,2,0,1,1,24.6,31.06,49,16.9979,3,10,13
6/14/2011 2:00,2,0,1,1,24.6,31.06,49,19.0012,2,8,10
6/14/2011 3:00,2,0,1,1,23.78,27.275,53,22.0028,1,1,2
6/14/2011 4:00,2,0,1,1,22.14,25.76,60,16.9979,0,3,3
6/14/2011 5:00,2,0,1,1,22.14,25.76,56,22.0028,3,23,26
6/14/2011 6:00,2,0,1,1,22.14,25.76,56,19.9995,6,107,113
6/14/2011 7:00,2,0,1,1,22.96,26.515,52,27.9993,19,346,365
6/14/2011 8:00,2,0,1,1,23.78,27.275,49,26.0027,45,441,486
6/14/2011 9:00,2,0,1,1,25.42,31.06,46,12.998,19,174,193
6/14/2011 10:00,2,0,1,1,25.42,31.06,46,15.0013,33,97,130
6/14/2011 11:00,2,0,1,1,26.24,31.06,41,19.0012,40,103,143
6/14/2011 12:00,2,0,1,1,26.24,31.06,41,23.9994,30,139,169
6/14/2011 13:00,2,0,1,1,26.24,31.06,44,15.0013,33,176,209
6/14/2011 14:00,2,0,1,2,26.24,31.06,47,12.998,41,118,159
6/14/2011 15:00,2,0,1,1,26.24,31.06,47,11.0014,42,136,178
6/14/2011 16:00,2,0,1,1,27.88,31.82,41,12.998,51,279,330
6/14/2011 17:00,2,0,1,3,26.24,31.06,50,19.0012,85,484,569
6/14/2011 18:00,2,0,1,1,25.42,31.06,51,22.0028,65,473,538
6/14/2011 19:00,2,0,1,1,26.24,31.06,50,23.9994,51,335,386
6/14/2011 20:00,2,0,1,1,24.6,31.06,56,11.0014,60,237,297
6/14/2011 21:00,2,0,1,1,24.6,31.06,56,19.9995,37,206,243
6/14/2011 22:00,2,0,1,1,23.78,27.275,60,15.0013,29,159,188
6/14/2011 23:00,2,0,1,1,22.96,26.515,68,15.0013,19,91,110
6/15/2011 0:00,2,0,1,1,22.96,26.515,64,23.9994,8,44,52
6/15/2011 1:00,2,0,1,1,22.14,25.76,64,19.0012,0,14,14
6/15/2011 2:00,2,0,1,1,21.32,25,63,15.0013,0,9,9
6/15/2011 3:00,2,0,1,1,20.5,24.24,68,16.9979,0,1,1
6/15/2011 4:00,2,0,1,1,20.5,24.24,63,19.0012,0,4,4
6/15/2011 5:00,2,0,1,1,19.68,23.485,67,19.0012,1,20,21
6/15/2011 6:00,2,0,1,1,20.5,24.24,63,16.9979,11,110,121
6/15/2011 7:00,2,0,1,1,22.14,25.76,60,8.9981,22,348,370
6/15/2011 8:00,2,0,1,1,23.78,27.275,53,8.9981,53,445,498
6/15/2011 9:00,2,0,1,1,24.6,31.06,49,0,22,185,207
6/15/2011 10:00,2,0,1,1,26.24,31.06,47,11.0014,27,108,135
6/15/2011 11:00,2,0,1,1,27.88,31.82,36,0,49,115,164
6/15/2011 12:00,2,0,1,1,28.7,31.82,34,15.0013,33,178,211
6/15/2011 13:00,2,0,1,1,30.34,32.575,28,19.0012,43,146,189
6/15/2011 14:00,2,0,1,1,30.34,32.575,28,0,50,128,178
6/15/2011 15:00,2,0,1,1,31.16,33.335,27,0,33,131,164
6/15/2011 16:00,2,0,1,1,31.16,33.335,27,8.9981,47,265,312
6/15/2011 17:00,2,0,1,1,30.34,32.575,28,7.0015,83,555,638
6/15/2011 18:00,2,0,1,1,29.52,32.575,32,8.9981,80,527,607
6/15/2011 19:00,2,0,1,1,28.7,31.82,37,19.0012,54,362,416
6/15/2011 20:00,2,0,1,1,27.06,31.06,44,11.0014,57,273,330
6/15/2011 21:00,2,0,1,1,26.24,31.06,47,15.0013,48,209,257
6/15/2011 22:00,2,0,1,1,25.42,31.06,50,7.0015,31,144,175
6/15/2011 23:00,2,0,1,1,25.42,31.06,53,0,17,90,107
6/16/2011 0:00,2,0,1,1,24.6,31.06,56,7.0015,9,38,47
6/16/2011 1:00,2,0,1,1,23.78,27.275,60,0,4,13,17
6/16/2011 2:00,2,0,1,1,24.6,31.06,56,6.0032,1,4,5
6/16/2011 3:00,2,0,1,2,22.96,26.515,73,6.0032,0,4,4
6/16/2011 4:00,2,0,1,2,22.96,26.515,68,7.0015,0,6,6
6/16/2011 5:00,2,0,1,1,24.6,30.305,64,12.998,7,18,25
6/16/2011 6:00,2,0,1,3,23.78,27.275,73,11.0014,8,104,112
6/16/2011 7:00,2,0,1,3,22.96,26.515,78,11.0014,16,172,188
6/16/2011 8:00,2,0,1,2,24.6,29.545,69,8.9981,24,364,388
6/16/2011 9:00,2,0,1,2,25.42,30.305,65,12.998,29,232,261
6/16/2011 10:00,2,0,1,2,27.06,31.06,61,16.9979,18,103,121
6/16/2011 11:00,2,0,1,2,27.88,31.82,61,19.9995,33,117,150
6/16/2011 12:00,2,0,1,1,29.52,33.335,54,26.0027,41,165,206
6/16/2011 13:00,2,0,1,2,29.52,33.335,54,16.9979,37,114,151
6/16/2011 14:00,2,0,1,2,29.52,33.335,54,22.0028,39,114,153
6/16/2011 15:00,2,0,1,2,28.7,32.575,61,19.9995,32,127,159
6/16/2011 16:00,2,0,1,3,27.06,31.06,69,12.998,36,258,294
6/16/2011 17:00,2,0,1,2,26.24,29.545,78,7.0015,42,230,272
6/16/2011 18:00,2,0,1,1,26.24,28.79,83,15.0013,26,299,325
6/16/2011 19:00,2,0,1,1,25.42,28.79,83,19.0012,58,269,327
6/16/2011 20:00,2,0,1,1,25.42,28.79,83,22.0028,25,176,201
6/16/2011 21:00,2,0,1,3,25.42,28.79,83,16.9979,34,154,188
6/16/2011 22:00,2,0,1,3,25.42,28.79,83,16.9979,24,127,151
6/16/2011 23:00,2,0,1,3,24.6,28.03,83,16.9979,2,14,16
6/17/2011 0:00,2,0,1,1,22.96,26.515,88,6.0032,3,21,24
6/17/2011 1:00,2,0,1,1,22.96,26.515,94,8.9981,4,19,23
6/17/2011 2:00,2,0,1,1,22.96,26.515,94,7.0015,2,11,13
6/17/2011 3:00,2,0,1,1,22.96,26.515,94,7.0015,1,5,6
6/17/2011 4:00,2,0,1,1,22.14,25.76,94,8.9981,1,5,6
6/17/2011 5:00,2,0,1,1,22.14,25.76,100,0,1,12,13
6/17/2011 6:00,2,0,1,1,22.96,26.515,94,0,8,89,97
6/17/2011 7:00,2,0,1,1,24.6,28.03,83,0,25,225,250
6/17/2011 8:00,2,0,1,2,24.6,28.03,83,0,28,426,454
6/17/2011 9:00,2,0,1,1,28.7,32.575,58,12.998,28,196,224
6/17/2011 10:00,2,0,1,1,28.7,32.575,58,12.998,44,126,170
6/17/2011 11:00,2,0,1,1,27.88,31.82,69,16.9979,43,138,181
6/17/2011 12:00,2,0,1,1,28.7,32.575,65,16.9979,49,194,243
6/17/2011 13:00,2,0,1,1,30.34,34.09,62,19.0012,48,156,204
6/17/2011 14:00,2,0,1,1,31.16,34.85,52,12.998,73,142,215
6/17/2011 15:00,2,0,1,1,31.98,34.85,43,15.0013,62,181,243
6/17/2011 16:00,2,0,1,1,31.16,34.09,45,11.0014,69,286,355
6/17/2011 17:00,2,0,1,3,31.16,34.09,40,12.998,85,467,552
6/17/2011 18:00,2,0,1,3,31.16,34.09,40,12.998,62,388,450
6/17/2011 19:00,2,0,1,3,26.24,28.79,83,16.9979,53,275,328
6/17/2011 20:00,2,0,1,1,26.24,29.545,78,7.0015,40,192,232
6/17/2011 21:00,2,0,1,1,26.24,29.545,78,6.0032,49,159,208
6/17/2011 22:00,2,0,1,1,25.42,28.03,88,8.9981,48,127,175
6/17/2011 23:00,2,0,1,1,25.42,28.79,83,8.9981,37,141,178
6/18/2011 0:00,2,0,0,1,25.42,28.03,88,8.9981,21,83,104
6/18/2011 1:00,2,0,0,1,25.42,28.79,83,7.0015,15,80,95
6/18/2011 2:00,2,0,0,1,24.6,27.275,88,0,16,37,53
6/18/2011 3:00,2,0,0,1,24.6,27.275,88,6.0032,4,16,20
6/18/2011 4:00,2,0,0,1,24.6,27.275,88,6.0032,1,4,5
6/18/2011 5:00,2,0,0,1,25.42,28.79,83,0,1,6,7
6/18/2011 6:00,2,0,0,1,25.42,28.79,83,7.0015,9,18,27
6/18/2011 7:00,2,0,0,1,26.24,29.545,78,8.9981,12,45,57
6/18/2011 8:00,2,0,0,1,27.06,30.305,78,6.0032,28,103,131
6/18/2011 9:00,2,0,0,1,28.7,32.575,61,15.0013,62,156,218
6/18/2011 10:00,2,0,0,1,29.52,34.09,62,12.998,68,176,244
6/18/2011 11:00,2,0,0,1,29.52,34.09,62,8.9981,134,270,404
6/18/2011 12:00,2,0,0,1,30.34,34.85,66,6.0032,162,258,420
6/18/2011 13:00,2,0,0,1,31.16,34.85,55,0,135,192,327
6/18/2011 14:00,2,0,0,2,32.8,36.365,46,19.0012,138,196,334
6/18/2011 15:00,2,0,0,2,33.62,37.88,46,8.9981,153,214,367
6/18/2011 16:00,2,0,0,2,31.16,34.85,52,15.0013,193,275,468
6/18/2011 17:00,2,0,0,2,31.16,34.09,48,11.0014,210,239,449
6/18/2011 18:00,2,0,0,2,30.34,34.09,55,12.998,118,263,381
6/18/2011 19:00,2,0,0,2,30.34,33.335,51,7.0015,99,227,326
6/18/2011 20:00,2,0,0,2,29.52,33.335,58,8.9981,61,127,188
6/18/2011 21:00,2,0,0,2,29.52,34.09,66,7.0015,58,125,183
6/18/2011 22:00,2,0,0,2,29.52,34.09,62,8.9981,56,105,161
6/18/2011 23:00,2,0,0,2,29.52,34.09,62,0,53,97,150
6/19/2011 0:00,2,0,0,1,28.7,32.575,65,0,18,71,89
6/19/2011 1:00,2,0,0,2,28.7,32.575,65,6.0032,17,59,76
6/19/2011 2:00,2,0,0,1,27.88,31.82,74,6.0032,13,59,72
6/19/2011 3:00,2,0,0,2,27.06,30.305,78,8.9981,14,16,30
6/19/2011 4:00,2,0,0,2,27.06,31.06,74,8.9981,7,10,17
6/19/2011 5:00,2,0,0,2,27.06,30.305,78,0,7,12,19
6/19/2011 6:00,2,0,0,2,27.06,30.305,78,11.0014,11,22,33
6/19/2011 7:00,2,0,0,2,27.06,30.305,78,11.0014,35,36,71
6/19/2011 8:00,2,0,0,3,27.88,31.82,74,7.0015,25,59,84
6/19/2011 9:00,2,0,0,2,27.88,31.82,74,7.0015,58,111,169
6/19/2011 10:00,2,0,0,2,28.7,32.575,61,7.0015,86,158,244
6/19/2011 11:00,2,0,0,2,29.52,33.335,58,6.0032,141,236,377
6/19/2011 12:00,2,0,0,2,30.34,34.09,55,6.0032,141,255,396
6/19/2011 13:00,2,0,0,2,30.34,33.335,51,0,149,214,363
6/19/2011 14:00,2,0,0,3,30.34,34.09,58,7.0015,124,193,317
6/19/2011 15:00,2,0,0,2,30.34,34.09,55,7.0015,146,216,362
6/19/2011 16:00,2,0,0,2,31.16,34.09,48,0,121,257,378
6/19/2011 17:00,2,0,0,1,30.34,33.335,51,0,159,238,397
6/19/2011 18:00,2,0,0,2,30.34,34.09,58,6.0032,78,218,296
6/19/2011 19:00,2,0,0,1,29.52,34.09,62,8.9981,94,217,311
6/19/2011 20:00,2,0,0,1,28.7,32.575,70,12.998,86,146,232
6/19/2011 21:00,2,0,0,1,27.88,31.82,79,8.9981,57,110,167
6/19/2011 22:00,2,0,0,1,27.06,30.305,78,15.0013,38,114,152
6/19/2011 23:00,2,0,0,1,27.06,30.305,78,12.998,14,78,92
7/1/2011 0:00,3,0,1,1,27.06,31.06,50,0,20,48,68
7/1/2011 1:00,3,0,1,1,27.06,31.06,50,0,15,16,31
7/1/2011 2:00,3,0,1,1,25.42,30.305,69,0,6,7,13
7/1/2011 3:00,3,0,1,1,26.24,31.06,53,0,5,6,11
7/1/2011 4:00,3,0,1,1,25.42,31.06,57,0,1,5,6
7/1/2011 5:00,3,0,1,1,24.6,30.305,64,8.9981,3,27,30
7/1/2011 6:00,3,0,1,1,25.42,30.305,61,8.9981,11,97,108
7/1/2011 7:00,3,0,1,1,27.06,31.06,54,7.0015,25,218,243
7/1/2011 8:00,3,0,1,1,28.7,31.82,42,11.0014,39,453,492
7/1/2011 9:00,3,0,1,1,30.34,32.575,35,11.0014,58,202,260
7/1/2011 10:00,3,0,1,1,31.16,33.335,33,11.0014,61,109,170
7/1/2011 11:00,3,0,1,1,32.8,34.85,26,0,68,146,214
7/1/2011 12:00,3,0,1,1,32.8,34.85,26,0,83,180,263
7/1/2011 13:00,3,0,1,1,32.8,34.09,24,0,83,209,292
7/1/2011 14:00,3,0,1,1,33.62,34.85,23,12.998,78,225,303
7/1/2011 15:00,3,0,1,1,33.62,34.85,21,16.9979,82,299,381
7/1/2011 16:00,3,0,1,1,33.62,34.85,17,0,85,342,427
7/1/2011 17:00,3,0,1,1,33.62,34.85,21,12.998,99,362,461
7/1/2011 18:00,3,0,1,1,32.8,34.09,24,16.9979,98,324,422
7/1/2011 19:00,3,0,1,1,31.98,33.335,25,12.998,80,238,318
7/1/2011 20:00,3,0,1,1,29.52,32.575,42,15.0013,84,185,269
7/1/2011 21:00,3,0,1,1,28.7,31.82,45,12.998,69,149,218
7/1/2011 22:00,3,0,1,1,28.7,31.82,42,0,49,173,222
7/1/2011 23:00,3,0,1,1,27.88,31.82,47,6.0032,44,96,140
7/2/2011 0:00,3,0,0,1,27.88,31.82,47,6.0032,31,84,115
7/2/2011 1:00,3,0,0,1,27.06,31.06,54,0,20,58,78
7/2/2011 2:00,3,0,0,1,26.24,31.06,53,0,9,43,52
7/2/2011 3:00,3,0,0,1,26.24,31.06,53,0,5,21,26
7/2/2011 4:00,3,0,0,1,25.42,30.305,61,0,3,8,11
7/2/2011 5:00,3,0,0,1,23.78,27.275,73,7.0015,1,13,14
7/2/2011 6:00,3,0,0,1,25.42,30.305,69,7.0015,11,21,32
7/2/2011 7:00,3,0,0,1,26.24,30.305,65,0,10,35,45
7/2/2011 8:00,3,0,0,1,27.88,31.82,57,0,38,94,132
7/2/2011 9:00,3,0,0,1,30.34,33.335,51,6.0032,55,124,179
7/2/2011 10:00,3,0,0,1,32.8,35.605,36,0,103,168,271
7/2/2011 11:00,3,0,0,1,32.8,35.605,36,6.0032,144,213,357
7/2/2011 12:00,3,0,0,1,33.62,35.605,30,8.9981,142,232,374
7/2/2011 13:00,3,0,0,1,33.62,35.605,30,7.0015,178,226,404
7/2/2011 14:00,3,0,0,1,34.44,35.605,20,0,177,215,392
7/2/2011 15:00,3,0,0,1,35.26,36.365,19,11.0014,168,163,331
7/2/2011 16:00,3,0,0,1,36.08,37.12,22,15.0013,206,192,398
7/2/2011 17:00,3,0,0,1,34.44,36.365,30,15.0013,179,170,349
7/2/2011 18:00,3,0,0,1,33.62,35.605,30,19.0012,193,190,383
7/2/2011 19:00,3,0,0,1,32.8,34.85,33,15.0013,156,149,305
7/2/2011 20:00,3,0,0,1,31.16,34.09,45,19.0012,136,148,284
7/2/2011 21:00,3,0,0,1,30.34,33.335,48,12.998,95,137,232
7/2/2011 22:00,3,0,0,1,29.52,33.335,51,11.0014,78,123,201
7/2/2011 23:00,3,0,0,1,29.52,33.335,54,19.0012,66,88,154
7/3/2011 0:00,3,0,0,1,28.7,32.575,58,15.0013,47,97,144
7/3/2011 1:00,3,0,0,2,28.7,32.575,61,11.0014,23,55,78
7/3/2011 2:00,3,0,0,1,28.7,32.575,58,12.998,19,50,69
7/3/2011 3:00,3,0,0,3,27.88,31.82,65,6.0032,8,25,33
7/3/2011 4:00,3,0,0,3,27.88,31.82,65,6.0032,3,2,5
7/3/2011 5:00,3,0,0,3,25.42,28.79,83,12.998,0,1,1
7/3/2011 6:00,3,0,0,2,25.42,27.275,94,6.0032,0,3,3
7/3/2011 7:00,3,0,0,2,26.24,28.79,89,12.998,3,22,25
7/3/2011 8:00,3,0,0,1,27.88,31.82,79,15.0013,39,53,92
7/3/2011 9:00,3,0,0,1,28.7,33.335,74,16.9979,82,99,181
7/3/2011 10:00,3,0,0,1,30.34,34.85,66,11.0014,131,133,264
7/3/2011 11:00,3,0,0,1,31.16,35.605,62,7.0015,215,175,390
7/3/2011 12:00,3,0,0,1,32.8,37.88,55,7.0015,198,206,404
7/3/2011 13:00,3,0,0,1,32.8,38.635,59,15.0013,248,173,421
7/3/2011 14:00,3,0,0,1,33.62,39.395,56,16.9979,225,150,375
7/3/2011 15:00,3,0,0,1,34.44,40.15,53,19.9995,194,182,376
7/3/2011 16:00,3,0,0,1,34.44,40.15,53,19.9995,195,219,414
7/3/2011 17:00,3,0,0,3,32.8,37.12,49,56.9969,181,177,358
7/3/2011 18:00,3,0,0,3,32.8,37.12,49,56.9969,74,107,181
7/3/2011 19:00,3,0,0,2,27.06,30.305,83,12.998,100,83,183
7/3/2011 20:00,3,0,0,3,27.06,30.305,83,0,83,93,176
7/3/2011 21:00,3,0,0,2,27.06,30.305,83,11.0014,75,92,167
7/3/2011 22:00,3,0,0,2,27.06,30.305,78,7.0015,69,93,162
7/3/2011 23:00,3,0,0,1,26.24,28.79,83,11.0014,70,77,147
7/4/2011 0:00,3,1,0,1,26.24,28.79,83,8.9981,63,77,140
7/4/2011 1:00,3,1,0,1,26.24,28.79,83,6.0032,43,76,119
7/4/2011 2:00,3,1,0,1,26.24,28.79,83,0,33,30,63
7/4/2011 3:00,3,1,0,1,26.24,29.545,78,0,13,13,26
7/4/2011 4:00,3,1,0,2,27.06,30.305,78,6.0032,8,4,12
7/4/2011 5:00,3,1,0,2,26.24,28.79,83,8.9981,1,3,4
7/4/2011 6:00,3,1,0,1,26.24,28.79,89,11.0014,5,11,16
7/4/2011 7:00,3,1,0,1,27.06,30.305,83,8.9981,17,19,36
7/4/2011 8:00,3,1,0,1,28.7,33.335,74,7.0015,42,44,86
7/4/2011 9:00,3,1,0,2,29.52,34.09,66,6.0032,142,96,238
7/4/2011 10:00,3,1,0,2,31.16,34.85,55,6.0032,166,114,280
7/4/2011 11:00,3,1,0,2,31.16,34.85,55,6.0032,177,172,349
7/4/2011 12:00,3,1,0,2,31.98,35.605,52,0,237,210,447
7/4/2011 13:00,3,1,0,2,31.98,35.605,49,0,242,181,423
7/4/2011 14:00,3,1,0,1,32.8,36.365,46,0,235,173,408
7/4/2011 15:00,3,1,0,1,33.62,37.12,43,6.0032,224,184,408
7/4/2011 16:00,3,1,0,1,33.62,37.12,41,0,236,216,452
7/4/2011 17:00,3,1,0,1,32.8,36.365,46,0,240,196,436
7/4/2011 18:00,3,1,0,1,32.8,36.365,46,8.9981,222,196,418
7/4/2011 19:00,3,1,0,2,31.98,35.605,49,11.0014,170,205,375
7/4/2011 20:00,3,1,0,2,31.16,34.85,55,7.0015,195,191,386
7/4/2011 21:00,3,1,0,2,30.34,34.09,62,7.0015,195,262,457
7/4/2011 22:00,3,1,0,2,30.34,34.09,62,8.9981,115,211,326
7/4/2011 23:00,3,1,0,2,29.52,34.09,70,7.0015,44,94,138
7/5/2011 0:00,3,0,1,2,28.7,32.575,65,11.0014,19,36,55
7/5/2011 1:00,3,0,1,1,28.7,32.575,65,7.0015,15,24,39
7/5/2011 2:00,3,0,1,1,27.06,31.06,74,6.0032,8,5,13
7/5/2011 3:00,3,0,1,1,27.06,31.06,74,15.0013,1,7,8
7/5/2011 4:00,3,0,1,1,27.06,31.06,69,11.0014,1,4,5
7/5/2011 5:00,3,0,1,1,27.06,31.06,69,0,1,19,20
7/5/2011 6:00,3,0,1,1,27.06,31.06,74,6.0032,3,91,94
7/5/2011 7:00,3,0,1,1,28.7,32.575,65,6.0032,22,248,270
7/5/2011 8:00,3,0,1,1,29.52,34.09,62,8.9981,41,391,432
7/5/2011 9:00,3,0,1,1,30.34,34.09,58,8.9981,50,177,227
7/5/2011 10:00,3,0,1,1,31.16,34.85,52,7.0015,55,84,139
7/5/2011 11:00,3,0,1,1,31.98,34.85,46,7.0015,75,97,172
7/5/2011 12:00,3,0,1,1,32.8,36.365,43,7.0015,71,130,201
7/5/2011 13:00,3,0,1,1,33.62,37.12,43,7.0015,67,136,203
7/5/2011 14:00,3,0,1,1,32.8,37.12,49,11.0014,66,112,178
7/5/2011 15:00,3,0,1,1,33.62,37.12,43,0,51,111,162
7/5/2011 16:00,3,0,1,1,33.62,37.88,46,7.0015,79,202,281
7/5/2011 17:00,3,0,1,1,33.62,37.88,46,7.0015,79,466,545
7/5/2011 18:00,3,0,1,1,32.8,37.88,55,11.0014,70,426,496
7/5/2011 19:00,3,0,1,1,32.8,38.635,59,8.9981,71,297,368
7/5/2011 20:00,3,0,1,1,31.16,36.365,66,7.0015,59,225,284
7/5/2011 21:00,3,0,1,1,31.98,37.12,62,16.9979,77,168,245
7/5/2011 22:00,3,0,1,1,31.16,36.365,66,15.0013,31,124,155
7/5/2011 23:00,3,0,1,1,30.34,34.85,66,11.0014,19,54,73
7/6/2011 0:00,3,0,1,1,29.52,34.85,74,12.998,11,26,37
7/6/2011 1:00,3,0,1,1,28.7,33.335,74,8.9981,4,11,15
7/6/2011 2:00,3,0,1,1,28.7,33.335,79,6.0032,1,4,5
7/6/2011 3:00,3,0,1,1,28.7,33.335,79,0,0,6,6
7/6/2011 4:00,3,0,1,2,27.88,31.82,83,6.0032,0,6,6
7/6/2011 5:00,3,0,1,1,27.88,31.82,83,6.0032,5,30,35
7/6/2011 6:00,3,0,1,1,28.7,33.335,79,6.0032,9,112,121
7/6/2011 7:00,3,0,1,2,29.52,34.85,79,0,24,288,312
7/6/2011 8:00,3,0,1,2,29.52,34.85,74,7.0015,31,397,428
7/6/2011 9:00,3,0,1,3,28.7,33.335,79,12.998,31,158,189
7/6/2011 10:00,3,0,1,3,28.7,33.335,79,6.0032,13,30,43
7/6/2011 11:00,3,0,1,2,29.52,34.85,74,0,24,103,127
7/6/2011 12:00,3,0,1,2,30.34,34.85,66,6.0032,38,114,152
7/6/2011 13:00,3,0,1,2,30.34,34.85,70,7.0015,33,107,140
7/6/2011 14:00,3,0,1,1,31.16,36.365,66,19.0012,50,113,163
7/6/2011 15:00,3,0,1,1,31.16,36.365,70,19.0012,55,130,185
7/6/2011 16:00,3,0,1,1,31.16,36.365,70,16.9979,57,218,275
7/6/2011 17:00,3,0,1,1,31.98,37.12,59,15.0013,79,517,596
7/6/2011 18:00,3,0,1,1,31.16,35.605,62,12.998,77,486,563
7/6/2011 19:00,3,0,1,1,30.34,34.85,70,15.0013,71,323,394
7/6/2011 20:00,3,0,1,1,29.52,34.85,74,16.9979,55,257,312
7/6/2011 21:00,3,0,1,1,28.7,33.335,79,12.998,66,175,241
7/6/2011 22:00,3,0,1,1,28.7,33.335,79,12.998,30,156,186
7/6/2011 23:00,3,0,1,1,27.88,31.82,83,15.0013,20,78,98
7/7/2011 0:00,3,0,1,1,27.06,29.545,89,8.9981,6,29,35
7/7/2011 1:00,3,0,1,1,27.06,29.545,89,12.998,2,14,16
7/7/2011 2:00,3,0,1,1,27.06,29.545,89,12.998,1,7,8
7/7/2011 3:00,3,0,1,1,26.24,28.03,94,7.0015,2,2,4
7/7/2011 4:00,3,0,1,1,26.24,28.79,89,7.0015,0,4,4
7/7/2011 5:00,3,0,1,1,26.24,28.79,89,7.0015,2,30,32
7/7/2011 6:00,3,0,1,2,26.24,28.79,89,8.9981,11,107,118
7/7/2011 7:00,3,0,1,2,27.06,29.545,89,7.0015,13,279,292
7/7/2011 8:00,3,0,1,2,28.7,33.335,79,12.998,28,415,443
7/7/2011 9:00,3,0,1,1,30.34,34.85,70,11.0014,25,154,179
7/7/2011 10:00,3,0,1,1,31.98,37.12,62,0,29,72,101
7/7/2011 11:00,3,0,1,1,33.62,38.635,52,8.9981,30,112,142
7/7/2011 12:00,3,0,1,1,34.44,38.635,41,0,32,139,171
